   8.9930167e-02   5.0005001e-04
   9.0130167e-02   7.0007001e-04
   9.0330167e-02   8.0008001e-04
   9.0530167e-02   1.7001700e-03
   9.0730167e-02   2.3002300e-03
   9.0930167e-02   2.8002800e-03
   9.1130167e-02   5.4005401e-03
   9.1330167e-02   9.2009201e-03
   9.1530167e-02   9.1009101e-03
   9.1730167e-02   1.5001500e-02
   9.1930167e-02   1.8301830e-02
   9.2130167e-02   2.1202120e-02
   9.2330167e-02   3.0103010e-02
   9.2530167e-02   3.2603260e-02
   9.2730167e-02   3.6803680e-02
   9.2930167e-02   3.9703970e-02
   9.3130167e-02   4.6204620e-02
   9.3330167e-02   4.9104910e-02
   9.3530167e-02   5.6805681e-02
   9.3730167e-02   6.2506251e-02
   9.3930167e-02   6.9806981e-02
   9.4130167e-02   6.7206721e-02
   9.4330167e-02   6.0906091e-02
   9.4530167e-02   6.3306331e-02
   9.4730167e-02   5.6105611e-02
   9.4930167e-02   5.1605161e-02
   9.5130167e-02   4.1104110e-02
   9.5330167e-02   3.4903490e-02
   9.5530167e-02   3.2003200e-02
   9.5730167e-02   2.3702370e-02
   9.5930167e-02   1.7701770e-02
   9.6130167e-02   1.1801180e-02
   9.6330167e-02   9.3009301e-03
   9.6530167e-02   7.1007101e-03
   9.6730167e-02   4.5004500e-03
   9.6930167e-02   2.6002600e-03
   9.7130167e-02   2.2002200e-03
   9.7330167e-02   8.0008001e-04
   9.7530167e-02   3.0003000e-04
   9.7730167e-02   2.0002000e-04
   9.7930167e-02   6.0006001e-04
   9.8130167e-02   4.0004000e-04
   9.8330167e-02   0.0000000e+00
   9.8530167e-02   0.0000000e+00
   9.8730167e-02   1.0001000e-04
   9.8930167e-02   0.0000000e+00
   9.9130167e-02   0.0000000e+00
   9.9330167e-02   0.0000000e+00
   9.9530167e-02   0.0000000e+00
   9.9730167e-02   1.0001000e-04
   9.9930167e-02   0.0000000e+00
   1.0013017e-01   1.0001000e-04
   1.0033017e-01   0.0000000e+00
   1.0053017e-01   1.0001000e-04
   1.0073017e-01   0.0000000e+00
   1.0093017e-01   1.0001000e-04
   1.0113017e-01   0.0000000e+00
   1.0133017e-01   2.0002000e-04
   1.0153017e-01   0.0000000e+00
   1.0173017e-01   0.0000000e+00
   1.0193017e-01   0.0000000e+00
   1.0213017e-01   0.0000000e+00
   1.0233017e-01   0.0000000e+00
   1.0253017e-01   1.0001000e-04
   1.0273017e-01   0.0000000e+00
   1.0293017e-01   0.0000000e+00
   1.0313017e-01   0.0000000e+00
   1.0333017e-01   0.0000000e+00
   1.0353017e-01   0.0000000e+00
   1.0373017e-01   0.0000000e+00
   1.0393017e-01   0.0000000e+00
   1.0413017e-01   0.0000000e+00
   1.0433017e-01   0.0000000e+00
   1.0453017e-01   0.0000000e+00
   1.0473017e-01   0.0000000e+00
   1.0493017e-01   0.0000000e+00
   1.0513017e-01   0.0000000e+00
   1.0533017e-01   0.0000000e+00
   1.0553017e-01   0.0000000e+00
   1.0573017e-01   1.0001000e-04
   1.0593017e-01   0.0000000e+00
   1.0613017e-01   0.0000000e+00
   1.0633017e-01   0.0000000e+00
   1.0653017e-01   0.0000000e+00
   1.0673017e-01   0.0000000e+00
   1.0693017e-01   0.0000000e+00
   1.0713017e-01   0.0000000e+00
   1.0733017e-01   0.0000000e+00
   1.0753017e-01   0.0000000e+00
   1.0773017e-01   0.0000000e+00
   1.0793017e-01   0.0000000e+00
   1.0813017e-01   0.0000000e+00
   1.0833017e-01   0.0000000e+00
   1.0853017e-01   0.0000000e+00
   1.0873017e-01   0.0000000e+00
   1.0893017e-01   0.0000000e+00
   1.0913017e-01   0.0000000e+00
   1.0933017e-01   0.0000000e+00
   1.0953017e-01   0.0000000e+00
   1.0973017e-01   0.0000000e+00
   1.0993017e-01   0.0000000e+00
   1.1013017e-01   0.0000000e+00
   1.1033017e-01   0.0000000e+00
   1.1053017e-01   0.0000000e+00
   1.1073017e-01   0.0000000e+00
   1.1093017e-01   0.0000000e+00
   1.1113017e-01   0.0000000e+00
   1.1133017e-01   0.0000000e+00
   1.1153017e-01   0.0000000e+00
   1.1173017e-01   0.0000000e+00
   1.1193017e-01   0.0000000e+00
   1.1213017e-01   0.0000000e+00
   1.1233017e-01   0.0000000e+00
   1.1253017e-01   0.0000000e+00
   1.1273017e-01   0.0000000e+00
   1.1293017e-01   0.0000000e+00
   1.1313017e-01   0.0000000e+00
   1.1333017e-01   0.0000000e+00
   1.1353017e-01   0.0000000e+00
   1.1373017e-01   0.0000000e+00
   1.1393017e-01   0.0000000e+00
   1.1413017e-01   0.0000000e+00
   1.1433017e-01   0.0000000e+00
   1.1453017e-01   0.0000000e+00
   1.1473017e-01   0.0000000e+00
   1.1493017e-01   0.0000000e+00
   1.1513017e-01   0.0000000e+00
   1.1533017e-01   0.0000000e+00
   1.1553017e-01   0.0000000e+00
   1.1573017e-01   0.0000000e+00
   1.1593017e-01   0.0000000e+00
   1.1613017e-01   0.0000000e+00
   1.1633017e-01   0.0000000e+00
   1.1653017e-01   0.0000000e+00
   1.1673017e-01   0.0000000e+00
   1.1693017e-01   0.0000000e+00
   1.1713017e-01   0.0000000e+00
   1.1733017e-01   0.0000000e+00
   1.1753017e-01   0.0000000e+00
   1.1773017e-01   0.0000000e+00
   1.1793017e-01   0.0000000e+00
   1.1813017e-01   0.0000000e+00
   1.1833017e-01   0.0000000e+00
   1.1853017e-01   0.0000000e+00
   1.1873017e-01   0.0000000e+00
   1.1893017e-01   0.0000000e+00
   1.1913017e-01   0.0000000e+00
   1.1933017e-01   0.0000000e+00
   1.1953017e-01   0.0000000e+00
   1.1973017e-01   0.0000000e+00
   1.1993017e-01   0.0000000e+00
   1.2013017e-01   0.0000000e+00
   1.2033017e-01   0.0000000e+00
   1.2053017e-01   0.0000000e+00
   1.2073017e-01   0.0000000e+00
   1.2093017e-01   0.0000000e+00
   1.2113017e-01   0.0000000e+00
   1.2133017e-01   0.0000000e+00
   1.2153017e-01   0.0000000e+00
   1.2173017e-01   0.0000000e+00
   1.2193017e-01   0.0000000e+00
   1.2213017e-01   0.0000000e+00
   1.2233017e-01   0.0000000e+00
   1.2253017e-01   0.0000000e+00
   1.2273017e-01   0.0000000e+00
   1.2293017e-01   0.0000000e+00
   1.2313017e-01   0.0000000e+00
   1.2333017e-01   0.0000000e+00
   1.2353017e-01   0.0000000e+00
   1.2373017e-01   0.0000000e+00
   1.2393017e-01   0.0000000e+00
   1.2413017e-01   0.0000000e+00
   1.2433017e-01   0.0000000e+00
   1.2453017e-01   0.0000000e+00
   1.2473017e-01   0.0000000e+00
   1.2493017e-01   0.0000000e+00
   1.2513017e-01   0.0000000e+00
   1.2533017e-01   0.0000000e+00
   1.2553017e-01   0.0000000e+00
   1.2573017e-01   0.0000000e+00
   1.2593017e-01   0.0000000e+00
   1.2613017e-01   0.0000000e+00
   1.2633017e-01   0.0000000e+00
   1.2653017e-01   0.0000000e+00
   1.2673017e-01   0.0000000e+00
   1.2693017e-01   0.0000000e+00
   1.2713017e-01   0.0000000e+00
   1.2733017e-01   0.0000000e+00
   1.2753017e-01   0.0000000e+00
   1.2773017e-01   0.0000000e+00
   1.2793017e-01   0.0000000e+00
   1.2813017e-01   0.0000000e+00
   1.2833017e-01   0.0000000e+00
   1.2853017e-01   0.0000000e+00
   1.2873017e-01   0.0000000e+00
   1.2893017e-01   0.0000000e+00
   1.2913017e-01   0.0000000e+00
   1.2933017e-01   0.0000000e+00
   1.2953017e-01   0.0000000e+00
   1.2973017e-01   0.0000000e+00
   1.2993017e-01   0.0000000e+00
   1.3013017e-01   0.0000000e+00
